岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,公司规模,岗位需要技能
NPI测试工程师,8-13K,1-3年，大专,苏州·吴中区·临湖,五险一金，补充医疗保险，定期体检,诺达佳,计算机硬件，不需要融资，100-499人,功能测试，性能测试，自动化测试
测试工程师助理,10-11K,在校/应届，本科,呼和浩特·赛罕区·乌兰察布路,全勤奖，年终奖,湖南新中天防雷检...,检测/认证，不需要融资，0-20人,防雷检测
雷达测试工程师,12-18K,经验不限，本科,北京·海淀区·西北旺,全勤奖，绩效奖金，餐补，零食下午茶，免费工装，团建聚餐，股票期权，生日福利，交通补助，五险一金，节假日加班费,陕西智星空间科技...,船舶/航空/航天，A轮，20-99人,Windows，Linux，测试开发，自动化测试，通信测试
SMT测试工程师,9-13K·14薪,3-5年，本科,潍坊,五险一金，定期体检，年终奖，带薪年假，住房补贴，股票期权，节日福利，员工旅游，免费班车，餐补，全勤奖，加班补助,歌尔,智能硬件，已上市，10000人以上,硬件测试，SMT测试，贴片机富士NXT系列，松下NPM系列
TE测试工程师,10-11K,3-5年，本科,青岛·黄岛区·辛安,,鼎新电子,电子/半导体/集成电路，500-999人,自动化测试，性能测试，功能测试
测试工程师助理,7-9K,1年以内，大专,南昌·青山湖区·京东,交通补助，餐补，员工旅游，底薪加提成,南昌乃知文化传播,其他服务业，未融资，0-20人,Java，Python，Golang
测试工程师-汽车电子,11-17K·15薪,经验不限，本科,武汉·洪山区·光谷,高温补贴，交通补助，股票期权，补充医疗保险，带薪年假，通讯补贴，餐补，定期体检，年终奖，生日福利，免费班车，团建聚餐，五险一金，免息住房借款,海康威视,计算机软件，已上市，10000人以上,音视频，摄像头，汽车电子，软件测试，PC测试，硬件测试
资深测试工程师,25-45K·16薪,5-10年，本科,上海·杨浦区·东外滩,五险一金，定期体检，年终奖，绩效奖金，节日福利，加班补助，带薪年假，股票期权，交通补助，零食下午茶，生日福利，餐补,得物App,电子商务，B轮，1000-9999人,Java，Python，计算机相关专业
资深测试工程师,20-40K,5-10年，本科,上海·浦东新区·张江,,恒羽投资,食品/饮料/烟酒，100-499人,自动化测试，渗透测试，压力测试，Java，Python
TE测试工程师,9-14K,1-3年，本科,东莞·桥头镇·桥头广场,定期体检，员工旅游，节日福利，五险一金，生日福利，全勤奖，带薪年假，宿舍有空调，团建聚餐，交通补助，包吃，餐补，工龄奖，免费工装，有无线网,祐富百胜宝电器,家具/家电/家居，不需要融资，1000-9999人,功能测试，性能测试，自动化测试，测试工作经验
装备测试工程师,6-10K,3-5年，大专,南阳,员工旅游，底薪加提成，有无线网，年终奖，法定节假日三薪，补充医疗保险，股票期权，高温补贴，团建聚餐，节日福利，包住，带薪年假，宿舍有空调，餐补，保底工资，绩效奖金，节假日加班费，加班补助，定期体检，五险一金,牧原智能科技,智能硬件，未融资，1000-9999人,功能测试，自动化测试，渗透测试，测试工作经验
雷达测试工程师,10-15K,1年以内，本科,北京·海淀区·西北旺,餐补，零食下午茶，定期体检，股票期权，带薪年假，年终奖，交通补助，补充医疗保险，节日福利，住房补贴，五险一金,微度芯创,电子/半导体/集成电路，A轮，100-499人,Vision
测试工程师（c++）-汽车,15-30K·13薪,3-5年，本科,苏州·苏州工业园区·湖东,五险一金，节日福利，年终奖，股票期权，带薪年假，员工旅游，定期体检，调薪制度，通讯补贴,瀚川智能科技,智能硬件，已上市，1000-9999人,MySQL
测试工程师（性能测试）,8-13K,1-3年，本科,成都,团建聚餐，交通补助，定期体检，工龄奖，带薪年假，年终奖，生日福利，零食下午茶，五险一金，节日福利，补充医疗保险,天府市民云,数据服务，不需要融资，20-99人,功能测试，性能测试，压力测试，JMeter，MySQL
数据库一体机测试工程师,10-15K,3-5年，本科,武汉·江夏区·光谷东,五险一金，零食下午茶，带薪年假，餐补，补充医疗保险，交通补助，节日福利，通讯补贴,达梦数据库,计算机软件，D轮及以上，1000-9999人,自动化测试，计算机相关专业，测试工作经验，自动化测试经验
诊断测试工程师,12-17K,3-5年，本科,北京·朝阳区·798,带薪年假，免费班车，五险一金，年终奖，定期体检，员工旅游,凌咚北京,互联网，未融资，20-99人,测试工作经验，英语口语交流，以太网测试，车载诊断测试
fpga测试工程师,10-15K,经验不限，本科,北京·怀柔区·北房,,国家空间科学中心,学术/科研，1000-9999人,功能测试，性能测试，嵌入式测试，测试工作经验
ssd测试工程师,15-30K·15薪,3-5年，本科,成都·武侯区·孵化园,生日福利，五险一金，住房补贴，零食下午茶，股票期权，带薪年假，补充医疗保险，员工旅游，定期体检，夜班补助，节日福利，团建聚餐，年终奖,德明利,电子/半导体/集成电路，已上市，100-499人,自动化测试，Python，Shell
连接器测试工程师,8-12K·13薪,3-5年，大专,厦门·集美区·侨英,加班补助，五险一金，带薪年假，全勤奖，包吃，法定节假日三薪，夜班补助，节假日加班费，节日福利，团建聚餐，员工旅游，工龄奖，高温补贴，绩效奖金，年终奖,广泓,原材料及加工/模具，未融资，100-499人,功能测试，性能测试，连接器测试，实验室测试
系统集成测试工程师,8-13K·13薪,5-10年，本科,沈阳·和平区·长白,通讯补贴，餐补，节日福利，年终奖，零食下午茶，带薪年假，五险一金,佰为深,医疗设备/器械，A轮，20-99人,功能测试，嵌入式测试，自动化测试
FA测试工程师,11-13K·13薪,3-5年，本科,南京,五险一金，免费班车，住房补贴，餐补，加班补助,南京欣旺达,新能源，已上市，1000-9999人,FA失效分析
测试工程师（天津）,9-14K,经验不限，本科,天津·西青区·张家窝,五险一金，补充医疗保险，定期体检，节日福利,中电金信,计算机软件，B轮，10000人以上,功能测试，性能测试，自动化测试，Python，Postman
水平衡测试工程师,10-11K,3-5年，学历不限,保定·竞秀区·农大西校区,,秦皇岛禹都水利工...,电力/热力/燃气/水利，0-20人,自动化测试，压力测试，计算机相关专业，测试工作经验
轮胎测试工程师（室内测试，NVH测试）,6-9K·13薪,1年以内，硕士,济宁·兖州区·农高园,年终奖，节日福利，年终奖，餐补，定期体检，包住，工龄奖，五险一金,倍耐力轮胎有限公司,汽车生产，不需要融资，1000-9999人,性能测试，功能测试
电脑硬件测试工程师,6-11K,1-3年，大专,深圳·光明区·光明,加班补助，定期体检，年终奖，全勤奖，五险一金，带薪年假，节日福利，员工旅游，通讯补贴,OBOO鸥柏,计算机硬件，不需要融资，20-99人,功能测试，性能测试，硬件测试
AI算法测试工程师,20-30K·13薪,5-10年，本科,上海·浦东新区·张江,零食下午茶，五险一金，节日福利，年终奖，定期体检，补充医疗保险，员工旅游，包吃，带薪年假，股票期权,闪马智能,计算机软件，C轮，100-499人,计算机相关专业，测试工作经验，算法测试，算法模型，交通
测试工程师（中高级）,10-15K,3-5年，大专,上海·浦东新区·陆家嘴,五险一金，全勤奖，年终奖，带薪年假，餐补，节日福利，住房补贴，交通补助,恒创软件,计算机软件，20-99人,自动化测试，Python，测试工作经验，自动化测试经验
测试工程师-安卓/iOS,5-10K·13薪,1-3年，本科,成都·武侯区·环球中心,节日福利，五险一金，股票期权，零食下午茶，年终奖,火荼科技,移动互联网，不需要融资，20-99人,功能测试，性能测试，自动化测试，Java，Python，MySQL
高级分布式存储测试工程师,12-20K·14薪,3-5年，本科,长沙,生日福利，定期体检，五险一金，带薪年假，团建聚餐，餐补，节日福利，股票期权，免费班车，通讯补贴，补充医疗保险，员工旅游,同有科技,数据服务，已上市，100-499人,功能测试，性能测试，Python，Shell
资深测试工程师/经理,25-35K·14薪,5-10年，本科,上海·徐汇区·漕河泾,定期体检，带薪年假，员工旅游，五险一金，零食下午茶，节日福利，年终奖，餐补,艾科诺,医疗设备/器械，A轮，20-99人,功能测试，性能测试，自动化测试，pcr，医疗器械
CP/FT测试工程师,18-35K·15薪,5-10年，本科,合肥,五险一金，补充医疗保险，定期体检，交通补助，带薪年假，年终奖，餐补，节日福利,大唐存储,电子/半导体/集成电路，未融资，100-499人,自动化测试，硬件测试，Shell
智能驾驶测试工程师,7-9K·13薪,1-3年，本科,重庆·沙坪坝区·大石坝,五险一金，意外险，工龄奖，带薪年假，员工旅游，零食下午茶，通讯补贴，团建聚餐，年终奖，定期体检,泽尔测试,汽车零部件，未融资，100-499人,自动化测试经验，计算机相关专业，通信相关专业，智能驾驶
集成电路测试工程师,8-13K,1-3年，本科,南京·浦口区·沿江,,艾创微,互联网，A轮，20-99人,集成电路测试，测试工程师，集成电路芯片测试
自动驾驶测试工程师,15-20K,3-5年，硕士,上海·浦东新区·世纪公园,,坤浪科技,汽车生产，20-99人,自动化测试，Python，C++，测试工作经验，计算机相关专业
测试工程师（银行项目）,9-13K,3-5年，大专,成都·武侯区·新会展中心,补充医疗保险，节日福利，零食下午茶，员工旅游，股票期权，出差，定期体检，住房补贴，带薪年假，年终奖，五险一金，加班补助,捷科智诚,计算机软件，已上市，10000人以上,对公信贷，国结，银行测试
电器测试工程师（主管）,6-10K,1-3年，大专,金华,加班补助，餐补，全勤奖，五险一金，节日福利,浙江航佳工贸有限公司,家具/家电/家居，未融资，100-499人,功能测试，性能测试，自动化测试，测试工作经验
测试工程师+福利待遇好,4-8K,1-3年，大专,咸宁·咸安区·鱼水路,,香城到家,互联网，100-499人,移动端测试，PC测试
